Km,RX_HorizontalWearConsumption,LX_HorizontalWearConsumption,RX_VerticalWear,LX_VerticalWear,Latitude,Longitude
350.465,-0.07,0.4,-0.71,-0.59,60.81887256,7.12220468
350.47,-0.34,0.6,-0.39,-0.16,60.81890872,7.12214999
350.475,0.18,1.16,-1.03,-0.3,60.81894493,7.12209611
350.48,-0.02,1.12,-1.31,-0.15,60.81898147,7.12204288
350.485,-0.09,0.99,-1.38,-0.24,60.81901844,7.12199092
350.49,-0.04,1.14,-1.57,-0.35,60.81905581,7.12194015
350.495,0.05,0.95,-1.91,-0.37,60.81909381,7.12189095
350.5,0.16,1.2,-1.68,-0.25,60.81913207,7.12184341
350.505,0.16,1.01,-2.02,-0.18,60.81917112,7.12179716
350.51,0.13,1.14,-1.87,-0.14,60.81921046,7.12175268
350.515,0.1,1.1,-1.94,-0.18,60.81925025,7.12170991
350.52,0.09,1.0,-1.87,-0.16,60.81929031,7.1216692
350.525,0.26,0.92,-2.32,-0.38,60.81933096,7.12162976
350.53,0.04,1.01,-1.96,-0.33,60.81937199,7.12159207
350.535,0.21,1.18,-1.64,-0.47,60.81941331,7.12155614
350.54,0.35,0.8,-1.13,-0.22,60.81945475,7.12152102
350.545,0.08,0.05,-0.28,-0.22,60.81949617,7.12148594
350.55,0.27,0.01,-0.25,-0.03,60.81953773,7.12145177
350.555,0.28,0.02,-0.15,-0.17,60.81957928,7.12141831
350.56,0.02,0.01,-0.12,0.0,60.81962102,7.12138448
350.565,-0.12,0.06,-0.11,-0.09,60.81966277,7.12135121
350.57,-0.51,-0.02,0.12,-0.07,60.81970471,7.12131875
350.575,0.05,0.06,-0.26,0.04,60.81974658,7.12128638
350.58,0.2,0.0,-0.2,-0.16,60.81978849,7.12125426
350.585,-0.39,-0.06,0.0,0.12,60.81983053,7.12122287
350.59,0.08,-0.06,-0.14,0.08,60.81987256,7.121191
350.595,-0.01,-0.14,-0.02,0.08,60.81991466,7.12116007
350.6,-0.09,-0.13,-0.28,0.05,60.8199572,7.12112983
350.605,0.26,0.41,-0.52,-0.06,60.81999977,7.1210998
350.61,0.21,0.7,-1.08,-0.26,60.82004257,7.12107102
350.615,0.3,1.15,-1.59,-0.51,60.82008615,7.12104529
350.62,0.14,1.08,-2.16,-0.45,60.82012986,7.12102129
350.625,0.22,1.09,-1.89,-0.22,60.82017396,7.1209981
350.63,0.01,1.16,-2.36,-0.77,60.82021855,7.12097792
350.635,0.25,1.09,-2.19,-0.61,60.82026308,7.12095874
350.64,-0.01,1.24,-2.15,-0.59,60.82030812,7.12094081
350.645,0.55,1.01,-2.58,-0.45,60.82035336,7.12092539
350.65,-0.17,1.12,-2.45,-0.57,60.8203985,7.12091074
350.655,0.12,1.06,-2.76,-0.54,60.82044336,7.12089702
350.66,0.25,1.04,-2.07,-0.35,60.82048864,7.12088668
350.665,-0.2,0.69,-1.72,-0.24,60.82053366,7.1208781
350.67,0.33,1.09,-1.97,-0.36,60.82057795,7.12087089
350.675,0.28,0.79,-1.83,-0.21,60.82062277,7.12086601
350.68,0.5,0.29,-1.63,-0.36,60.82066827,7.12086361
350.685,0.75,0.04,-1.6,-0.66,60.82071336,7.12086233
350.69,0.32,0.05,-0.65,-0.31,60.82075783,7.1208624
350.695,-0.26,-0.16,-0.25,-0.38,60.82080237,7.12086416
350.7,-0.01,-0.09,0.27,-0.17,60.82084728,7.12086616
350.705,-0.19,-0.14,0.26,-0.06,60.82089234,7.12086807
350.71,0.0,-0.2,0.11,0.06,60.82093642,7.12086978
350.715,0.14,-0.26,0.07,0.12,60.82098198,7.1208729
350.72,0.17,-0.24,-0.34,0.0,60.82102704,7.12087592
350.725,0.05,-0.14,0.16,-0.18,60.82107197,7.12087919
350.73,0.21,-0.24,-0.19,-0.05,60.82111735,7.12088181
350.735,0.08,-0.25,-0.28,0.09,60.82116245,7.12088455
350.74,0.35,-0.41,-0.5,0.04,60.82120828,7.12088776
350.745,0.31,-0.39,-0.45,0.08,60.82125425,7.1208902
350.75,0.03,-0.36,-0.59,-0.16,60.82129921,7.12089117
350.755,0.68,-0.3,-0.85,-0.43,60.82134462,7.12089347
350.76,-1.04,-1.63,-1.57,-1.43,60.82138974,7.12089445
350.765,-1.25,-1.55,-1.6,0.89,60.821434,7.12089237
350.77,-0.66,-1.6,-1.6,2.71,60.8214784,7.12088814
350.775,-0.79,-1.46,-1.6,2.46,60.82152339,7.12088243
350.78,1.36,0.0,-0.6,-1.07,60.82156896,7.12087401
350.785,1.47,0.02,-0.41,-1.12,60.82161452,7.12086405
350.79,1.47,0.17,-0.61,-1.6,60.82165999,7.12085006
350.795,1.71,0.11,-0.77,-1.96,60.82170486,7.12083395
350.8,1.65,-0.01,-0.72,-1.72,60.82174826,7.12081504
350.805,1.64,0.02,-1.1,-1.41,60.82179078,7.12079052
350.81,1.76,0.08,-1.37,-1.6,60.82183277,7.12076162
350.815,1.76,0.01,-0.54,-1.38,60.82187414,7.12073139
350.82,1.75,0.04,-0.81,-1.68,60.82191538,7.12069788
350.825,1.66,0.08,-1.11,-1.26,60.82195581,7.12065993
350.83,1.55,0.1,-0.63,-1.56,60.82199562,7.1206197
350.835,1.57,-0.03,-0.97,-1.41,60.82203492,7.12057682
350.84,1.72,0.06,-1.21,-1.69,60.82207363,7.12053088
350.845,1.64,0.0,-0.7,-1.75,60.82211179,7.12048315
350.85,1.63,0.11,-0.78,-1.45,60.82214924,7.12043221
350.855,1.65,0.12,-0.83,-1.88,60.8221855,7.12037889
350.86,1.75,0.1,-0.81,-2.23,60.82222089,7.12032315
350.865,1.65,0.25,-0.92,-1.62,60.82225557,7.12026469
350.87,1.61,0.23,-1.12,-1.54,60.82228917,7.12020442
350.875,1.38,0.09,-0.91,-1.31,60.82232184,7.12014146
350.88,1.13,0.21,-1.37,-1.2,60.82235409,7.12007648
350.885,0.54,-0.07,-1.09,-0.8,60.82238545,7.12000993
350.89,0.27,-0.07,-1.1,-0.67,60.82241604,7.11994208
350.895,0.62,-0.13,-1.52,-0.19,60.82244673,7.11987365
350.9,0.78,0.0,-1.23,-0.24,60.82247619,7.11980382
350.905,0.31,0.02,-1.15,-0.11,60.82250532,7.11973344
350.91,0.49,0.15,-1.43,-0.02,60.82253534,7.11966407
350.915,0.48,0.31,-1.59,-0.18,60.82256576,7.11959537
350.92,0.38,0.48,-1.38,-0.4,60.82259665,7.11952739
350.925,0.15,0.58,-1.48,-0.28,60.8226278,7.1194612
350.93,0.18,0.71,-1.74,-0.05,60.82265955,7.1193949
350.935,0.36,0.86,-1.97,-0.38,60.82268763,7.11932924
350.94,0.24,0.82,-1.86,-0.42,60.82271972,7.1192699
350.965,0.23,1.16,-2.0,-0.42,60.8228987,7.11900563
350.97,0.54,0.97,-1.89,-0.39,60.82293526,7.11896208
350.975,0.27,1.2,-2.19,-0.43,60.82297751,7.1189203
350.98,0.27,0.89,-2.17,-0.35,60.82301739,7.11885943
350.985,0.48,1.21,-1.97,-0.37,60.82305661,7.11881174
350.99,0.53,1.05,-2.01,-0.22,60.82309738,7.11877346
350.995,0.17,1.04,-2.05,-0.28,60.82313934,7.11873912
351.0,0.56,1.11,-2.15,-0.61,60.82318154,7.11871152
351.005,0.54,1.09,-2.12,-0.63,60.82322311,7.11868586
351.01,0.29,0.89,-2.07,-0.34,60.82326453,7.11866509
351.015,0.25,1.02,-2.37,-0.52,60.82330894,7.11864887
351.02,0.62,1.02,-2.24,-0.53,60.82335331,7.1186344
351.025,0.53,0.97,-2.24,-0.44,60.82339744,7.11862082
351.03,0.31,0.8,-1.84,-0.54,60.82344199,7.11861085
351.035,0.11,0.93,-2.32,-0.79,60.82348697,7.11860566
351.04,0.52,1.15,-2.23,-0.51,60.82353187,7.11859973
351.045,0.35,1.02,-2.27,-0.35,60.82357683,7.11859777
351.05,0.65,0.75,-1.55,-0.09,60.82362178,7.11859975
351.055,0.31,0.71,-2.19,-0.1,60.82366688,7.1186042
351.06,0.51,0.64,-2.42,-0.11,60.82371167,7.11861106
351.065,0.75,0.76,-1.93,-0.21,60.82375638,7.1186214
351.07,0.73,0.66,-2.19,-0.14,60.82380089,7.11863483
351.075,0.37,0.8,-2.19,-0.16,60.82384525,7.11865057
351.08,0.88,0.47,-1.85,-0.27,60.82388948,7.11866938
351.085,0.17,0.18,-1.31,-0.34,60.82393314,7.11869011
351.09,0.05,0.29,-0.74,-0.63,60.82397711,7.11871291
351.095,0.21,0.0,-0.49,-0.01,60.82402065,7.11873625
351.1,0.27,0.15,-0.64,-0.31,60.8240639,7.11875954
351.105,0.21,-0.12,-0.64,-0.21,60.82410734,7.11878353
351.11,0.33,0.08,-0.67,-0.08,60.82415077,7.11880749
351.115,0.36,0.05,-1.08,-0.48,60.82419407,7.11883108
351.12,0.3,0.16,-1.2,-0.18,60.82423735,7.11885476
351.125,0.28,0.22,-0.93,-0.4,60.82428052,7.11887904
351.13,0.4,0.25,-1.0,-0.24,60.82431771,7.1189046
351.135,0.3,0.15,-0.8,-0.19,60.82435206,7.11893535
351.61,0.46,0.54,-2.0,-1.05,60.82830752,7.12237294
351.615,0.24,0.29,-1.76,-0.79,60.82835382,7.12237839
351.62,0.13,0.21,-1.37,-0.36,60.82841834,7.12232752
351.625,0.17,0.19,-1.28,-0.26,60.82846263,7.12236305
351.63,0.14,0.04,-1.2,-0.21,60.82848288,7.12245209
351.635,0.1,0.04,-1.0,-0.67,60.82850824,7.12252157
351.64,0.01,0.08,-0.81,-0.43,60.82847134,7.12261541
351.645,0.04,0.07,-0.76,-0.76,60.82848448,7.1226565
351.65,-0.02,0.05,-0.34,0.23,60.8284938,7.12264579
351.655,-0.12,0.06,0.25,-0.21,60.82851497,7.12270824
351.66,-0.46,-0.02,0.39,-0.15,60.82853824,7.12277942
351.665,-0.08,-0.03,0.24,-0.15,60.82856309,7.122853
351.67,0.22,0.08,0.52,-0.55,60.82857964,7.12293121
351.675,0.38,0.45,0.54,-0.94,60.82860643,7.12300609
351.68,0.83,0.31,0.41,-1.64,60.82863756,7.12308828
351.685,0.99,0.27,-0.02,-1.66,60.82866639,7.12315824
351.69,1.3,0.37,-0.32,-1.19,60.82869623,7.12322616
351.695,1.32,0.39,-0.44,-1.31,60.82872748,7.12329201
351.7,1.39,0.33,-0.7,-1.49,60.82875972,7.12335627
351.705,1.41,0.24,-0.7,-1.19,60.82879297,7.12341765
351.71,1.47,0.33,-0.98,-1.44,60.82882729,7.12347698
351.715,1.28,0.33,-0.46,-1.42,60.82886245,7.12353365
351.72,1.59,0.29,-0.37,-1.46,60.82889856,7.12358756
351.725,1.47,0.3,-0.51,-1.38,60.82893566,7.12363938
351.73,1.25,0.17,-0.4,-1.64,60.82897356,7.12368826
351.735,1.51,0.24,-0.64,-1.36,60.82901241,7.12373414
351.74,1.45,0.19,-0.66,-1.47,60.82905172,7.1237773
351.745,1.52,0.44,-0.66,-1.6,60.82909176,7.12381719
351.75,1.58,0.27,-0.87,-1.67,60.82913261,7.12385397
351.755,1.59,0.28,-0.86,-1.64,60.82917378,7.12388808
351.76,1.43,0.39,-0.54,-1.34,60.82921592,7.12391914
351.765,1.57,0.22,-0.97,-1.63,60.8292584,7.12394701
351.77,1.49,0.32,-0.51,-1.56,60.82930131,7.12397225
351.775,1.4,0.24,-0.55,-1.51,60.82934484,7.12399447
351.78,1.33,0.19,-0.32,-1.43,60.82938841,7.1240137
351.785,1.37,0.28,-0.3,-1.37,60.82943271,7.12403008
351.79,1.49,0.15,-0.71,-1.21,60.82947699,7.12404377
351.795,1.52,0.3,-0.71,-1.2,60.82952163,7.12405431
351.8,1.27,0.29,-0.78,-1.52,60.82956646,7.12406153
351.805,1.46,0.29,-0.46,-1.62,60.82961143,7.12406629
351.81,1.55,0.25,-0.54,-1.37,60.82965651,7.12406783
351.815,1.36,0.33,-0.4,-1.77,60.82970132,7.12406592
351.82,1.51,0.25,-0.36,-1.38,60.82974622,7.12406162
351.825,1.09,0.3,-0.43,-1.36,60.82979125,7.12405507
351.83,1.16,0.21,-0.28,-1.27,60.82983592,7.12404522
351.835,1.05,0.2,0.2,-1.35,60.82988043,7.12403235
351.84,1.07,0.31,-0.18,-1.3,60.82992469,7.12401681
351.845,1.25,0.23,-0.24,-1.4,60.82996862,7.12399884
351.85,1.06,0.11,-0.35,-0.82,60.83001238,7.12397847
351.855,0.76,0.08,-0.13,-0.67,60.83006061,7.12395418
351.86,0.72,0.08,-0.24,-0.29,60.83009961,7.12393246
351.865,0.78,0.33,-0.84,-0.26,60.83014276,7.12390767
351.87,0.78,0.05,-0.58,0.37,60.8301861,7.12388299
351.875,0.59,-0.01,-0.45,0.18,60.83022942,7.12385774
351.88,0.65,-0.02,-0.69,0.16,60.83027266,7.12383238
351.885,0.76,0.27,-0.42,-0.01,60.83031607,7.12380728
351.89,0.4,0.11,-0.42,0.14,60.83035924,7.12378275
351.895,0.46,0.06,-0.27,0.2,60.83040266,7.12375853
351.9,0.49,0.07,-0.51,-0.11,60.83044586,7.1237348
351.905,0.43,0.3,-0.01,-0.13,60.83048927,7.12371187
351.91,0.35,0.33,-0.19,-0.01,60.83053283,7.12368975
351.915,0.51,0.36,-0.24,-0.04,60.83057637,7.12366821
351.92,0.56,0.27,0.01,-0.12,60.83062003,7.12364744
351.925,0.56,0.11,-0.32,-0.13,60.83066363,7.12362731
351.93,0.55,0.3,-0.18,-0.27,60.83070733,7.12360793
351.935,0.54,0.15,-0.49,-0.25,60.83075121,7.12358934
351.94,0.68,0.31,-0.32,-0.54,60.83079529,7.12357149
351.945,0.41,0.34,-0.32,-0.16,60.83083934,7.12355416
351.95,0.75,0.33,-0.75,-0.43,60.83088353,7.12353787
351.955,0.73,0.13,-0.79,-0.25,60.83092765,7.12352246
351.96,0.67,0.34,-0.56,-0.27,60.83097191,7.12350757
351.965,0.47,0.37,-0.45,-0.56,60.83101616,7.12349365
351.97,0.6,0.06,-0.6,-0.29,60.83106057,7.12348056
351.975,0.49,0.28,-0.65,-0.38,60.83110481,7.12346755
351.98,0.54,0.24,-0.74,-0.13,60.8311494,7.12345634
351.985,0.7,0.1,-0.59,-0.29,60.83119392,7.12344522
351.99,0.51,0.23,-0.44,-0.21,60.83123848,7.12343513
351.995,0.57,0.41,-1.48,-0.23,60.83128316,7.12342574
352.0,0.87,0.2,-0.63,-0.13,60.8313334,7.12341586
352.005,0.75,0.26,-0.81,-0.4,60.8313736,7.12340917
352.01,0.78,0.25,-0.95,-0.12,60.83141719,7.1234027
352.015,0.77,0.26,-0.76,-0.55,60.83146186,7.1233963
352.02,0.65,0.32,-0.63,-0.41,60.83150652,7.12339039
352.025,0.5,0.43,-0.29,-0.4,60.83155139,7.12338638
352.03,0.88,0.31,-0.73,-0.25,60.8315962,7.12338243
352.035,0.57,0.15,-0.64,-0.17,60.83164098,7.12337911
352.04,0.91,0.25,-0.73,-0.5,60.83168592,7.12337659
352.045,0.73,0.51,-0.85,-0.4,60.83173069,7.12337499
352.05,0.85,0.13,-1.4,-0.22,60.83177541,7.12337438
352.055,0.82,0.5,-1.86,-0.23,60.83182025,7.12337439
352.06,0.78,0.47,-1.07,-0.56,60.83186492,7.12337515
352.065,0.41,0.11,-0.13,-0.44,60.83190973,7.12337684
352.07,0.56,0.61,-0.79,-0.84,60.83195452,7.12337923
352.075,0.88,0.54,-0.56,-0.98,60.83199939,7.12338264
352.08,0.64,0.44,-0.48,-0.61,60.8320442,7.12338658
352.085,0.82,0.35,-0.61,-0.78,60.83208896,7.12339154
352.09,0.37,0.9,-0.9,-0.88,60.83213355,7.12339711
352.095,0.66,0.23,-0.72,-0.69,60.83217831,7.12340352
352.1,0.74,0.73,-0.75,-1.08,60.83222302,7.12341063
352.105,0.51,0.63,-1.0,-1.07,60.83226774,7.12341823
352.11,0.32,0.21,-0.64,-0.82,60.8323123,7.12342674
352.115,0.15,0.64,-0.86,-0.54,60.83235691,7.12343619
352.12,0.48,0.38,-0.99,-0.1,60.83240142,7.12344598
352.125,0.71,0.42,-1.77,-0.4,60.83244598,7.12345676
352.13,0.43,0.52,-1.91,-0.4,60.83249056,7.12346828
352.135,0.46,0.26,-1.71,-0.38,60.8325349,7.12348054
352.14,0.51,0.37,-1.97,-0.39,60.83257937,7.12349351
352.145,0.69,0.43,-2.04,-0.62,60.83262374,7.123507
352.15,0.59,0.51,-2.08,-0.52,60.83266795,7.12352171
352.155,0.35,0.51,-1.88,-0.95,60.8327121,7.12353714
352.16,0.75,0.36,-1.0,-0.42,60.83275621,7.12355381
352.165,0.61,0.74,-1.23,-0.67,60.83280024,7.12357124
352.17,0.54,0.69,-1.21,-0.61,60.83284417,7.12359013
352.175,0.46,0.83,-1.46,-0.64,60.83288798,7.1236095
352.18,0.3,0.85,-1.8,-0.21,60.83293171,7.12363095
352.185,0.38,0.64,-1.39,-0.12,60.83297503,7.12365435
352.19,0.59,0.53,-1.95,-0.12,60.83301823,7.12367918
352.195,0.25,0.56,-1.78,-0.28,60.83306141,7.12370686
352.2,0.25,0.8,-2.15,-0.26,60.83310385,7.12373629
352.205,0.27,0.49,-1.75,-0.19,60.83314611,7.12376801
352.21,0.24,0.27,-1.78,-0.23,60.83318786,7.12380169
352.215,0.23,0.42,-1.99,-0.24,60.83322927,7.12383735
352.22,0.2,0.9,-1.6,-0.11,60.83327015,7.12387541
352.225,0.19,0.71,-1.69,-0.39,60.8333105,7.12391608
352.23,0.34,0.36,-1.96,-0.19,60.83335026,7.12395873
352.235,0.2,0.56,-1.68,-2.72,60.83338967,7.12400305
352.24,0.25,0.68,-1.33,-0.79,60.83342852,7.12404955
352.245,0.39,0.85,-1.51,-0.44,60.83346655,7.12409818
352.25,0.36,0.69,-2.02,-1.76,60.83350427,7.12414864
352.255,0.23,0.52,-1.34,-0.16,60.83354126,7.12420054
352.26,0.39,0.38,-1.52,-0.02,60.83357775,7.12425425
352.265,0.25,0.55,-1.28,0.15,60.83361344,7.12430999
352.27,0.4,0.28,-1.29,-0.12,60.83364837,7.12436761
352.275,0.25,0.45,-1.16,-0.35,60.83368323,7.12442587
352.28,0.16,0.21,-0.57,-0.53,60.83371727,7.124486
352.285,0.13,0.48,-0.58,-0.73,60.833751,7.1245466
352.29,0.48,0.33,-0.94,-1.54,60.83378448,7.12460803
352.295,0.16,0.17,-0.7,-1.08,60.83381792,7.12466929
352.3,0.41,0.22,-0.59,-0.71,60.83385136,7.12473062
352.305,-0.03,0.26,-0.4,-0.44,60.83388473,7.12479226
352.31,0.13,0.1,-0.31,-0.35,60.83391823,7.12485341
352.315,0.3,-0.06,-0.41,-0.17,60.83395219,7.12491393
352.32,0.23,0.28,0.15,-0.77,60.83398678,7.1249726
352.33,0.52,0.2,-0.24,-0.68,60.83408567,7.12513301
352.335,0.59,0.33,-0.73,-0.71,60.83409244,7.12514325
352.34,0.82,0.25,-0.61,-0.84,60.83412876,7.12519719
352.345,0.73,0.28,-0.64,-0.89,60.83416558,7.12524964
352.35,0.93,0.29,-0.69,-0.67,60.83420298,7.1253009
352.355,0.84,0.17,-0.58,-0.69,60.83424071,7.12535061
352.36,0.93,0.28,-0.66,-0.96,60.83427893,7.12539817
352.365,0.94,0.16,-0.39,-0.63,60.83431763,7.12544454
352.37,0.73,0.18,-0.26,-0.76,60.83435676,7.12548949
352.375,0.81,0.2,-0.4,-0.86,60.83439642,7.12553257
352.38,0.72,0.31,-0.43,-0.81,60.83443663,7.12557463
352.385,0.82,0.18,-0.71,-0.78,60.83447699,7.12561475
352.39,0.81,0.08,-0.86,-0.75,60.83451775,7.12565305
352.395,0.85,0.35,-0.48,-0.92,60.8345589,7.12568948
352.4,0.88,0.26,-0.51,-1.11,60.83460038,7.12572439
352.405,0.91,0.32,-0.41,-0.99,60.83464227,7.12575779
352.41,0.85,0.23,-0.68,-0.91,60.83468446,7.1257885
352.415,0.96,0.1,-0.53,-0.85,60.8347266,7.12581976
352.42,0.86,-0.07,-0.5,0.02,60.83476947,7.12584665
352.425,0.9,0.29,-0.57,-0.95,60.8348127,7.12587303
352.43,0.64,0.08,-0.58,-1.02,60.83485594,7.12589697
352.435,0.95,0.24,-0.62,-0.98,60.83489945,7.12592004
352.44,0.94,0.32,-0.19,-1.27,60.83494331,7.12594063
352.445,1.25,0.39,-0.74,-1.47,60.83498725,7.12595956
352.45,1.12,0.17,-0.68,-1.68,60.83503136,7.12597568
352.455,1.14,0.34,-0.71,-1.6,60.83507594,7.12598935
352.46,1.05,0.47,-0.15,-1.62,60.83512067,7.12600022
352.465,1.25,0.21,-0.66,-1.39,60.83516517,7.12600814
352.47,1.53,0.43,-0.73,-1.82,60.83521024,7.12601289
352.475,1.26,0.16,-0.7,-1.45,60.8352551,7.12601483
352.48,1.43,0.4,-1.13,-1.87,60.83530028,7.12601491
352.485,1.34,0.29,-0.71,-1.89,60.83534505,7.12601083
352.49,1.55,0.27,-0.98,-1.78,60.83538975,7.12600449
352.495,1.6,0.15,-0.89,-1.79,60.83543415,7.12599409
352.5,1.32,0.23,-0.82,-1.61,60.83547862,7.12598152
352.505,1.55,0.27,-0.54,-1.91,60.83552255,7.12596584
352.51,1.44,0.3,-0.66,-1.62,60.83556624,7.12594606
352.515,1.34,0.28,-0.63,-1.5,60.83560952,7.12592333
352.52,1.45,0.33,-0.57,-1.68,60.83565243,7.1258981
352.525,1.63,0.42,-0.71,-1.95,60.83569489,7.12586955
352.53,1.44,0.25,-0.84,-1.38,60.83573684,7.12583821
352.535,0.93,0.37,-0.26,-1.49,60.83577823,7.12580376
352.54,1.29,0.16,-0.67,-1.45,60.83581921,7.12576672
352.545,1.14,0.42,-0.24,-1.78,60.83585946,7.1257271
352.55,1.14,0.22,-0.72,-1.58,60.83589928,7.12568517
352.555,0.91,0.32,-0.15,-1.49,60.83593838,7.125641
352.56,0.77,0.07,-0.49,-0.93,60.83597698,7.12559443
352.565,0.33,0.26,-0.32,-0.35,60.8360151,7.12554627
352.57,0.56,0.1,-0.73,-0.38,60.83605281,7.12549652
352.575,0.3,0.12,-0.47,-0.05,60.83609028,7.12544586
352.58,0.45,0.44,-1.05,-0.33,60.83612767,7.12539426
352.585,0.74,0.34,-0.86,-0.39,60.83616462,7.12534266
352.59,0.5,0.24,-1.03,-0.4,60.83620184,7.12529056
352.595,0.28,0.45,-1.01,-0.45,60.83623915,7.12523865
352.6,0.39,0.59,-1.05,-0.35,60.83631134,7.12514049
352.605,0.37,0.58,-1.05,-0.77,60.83631427,7.1251364
352.61,0.05,0.44,-1.14,-0.38,60.83635197,7.12508662
352.615,0.07,0.7,-1.18,-0.43,60.83639028,7.12503849
352.62,0.2,0.19,-1.42,-0.29,60.83642892,7.12499172
352.625,0.05,0.5,-1.16,-0.42,60.83646801,7.12494651
352.63,0.14,0.41,-0.99,-0.35,60.83650763,7.12490298
352.635,0.26,0.28,-1.24,-0.39,60.83654754,7.12486132
352.64,0.29,0.83,-1.35,-0.57,60.83658808,7.12482088
352.645,0.2,0.42,-1.38,-0.52,60.8366287,7.12478245
352.65,0.11,0.76,-1.41,-0.68,60.83666987,7.1247459
352.655,0.54,0.37,-1.8,-0.27,60.83671158,7.12471128
352.66,0.22,0.59,-1.79,-0.51,60.83675338,7.12467805
352.665,0.18,0.78,-1.3,-0.36,60.83679559,7.12464626
352.67,0.37,0.72,-1.0,-0.77,60.83683798,7.12461604
352.675,0.53,0.51,-0.85,-0.73,60.83688078,7.12458751
352.68,0.49,0.78,-0.35,-0.55,60.83692348,7.12455984
352.685,0.26,0.57,-0.09,-0.62,60.83696647,7.12453265
352.69,0.26,0.33,-0.12,-0.54,60.83700947,7.1245056
352.695,0.21,0.24,-0.26,-0.28,60.83705239,7.12447905
352.7,0.52,0.34,-0.48,-0.47,60.83709549,7.12445252
352.705,0.72,0.4,-0.55,-0.36,60.83713845,7.1244256
352.71,0.8,0.37,-0.37,-0.15,60.83718149,7.12439921
352.715,0.4,0.49,-0.38,-0.16,60.83722453,7.12437299
352.72,0.16,0.28,-4.76,-4.66,60.83726766,7.12434611
352.725,0.07,0.34,-6.26,-6.66,60.83731224,7.12431849
352.73,0.08,0.32,-5.82,-6.64,60.83735691,7.12429175
352.735,0.28,0.06,-5.75,-6.89,60.83739671,7.12426778
352.74,0.3,0.2,-5.63,-6.71,60.83743963,7.12424092
352.745,0.49,0.4,-5.26,-6.28,60.83748261,7.12421451
352.75,0.37,0.32,-5.34,-6.09,60.83752587,7.12418894
352.755,-0.43,0.35,-4.87,-1.62,60.83756904,7.12416261
352.76,-0.4,0.3,-4.67,-1.91,60.83761209,7.12413605
352.765,0.32,-0.02,-2.57,-2.81,60.83765509,7.12410957
352.77,0.18,-0.13,-2.61,-3.01,60.83769813,7.12408366
352.775,0.18,-0.01,-2.2,-3.24,60.83774117,7.12405747
352.78,-0.06,0.07,-2.39,-2.14,60.83778416,7.12403094
352.785,-0.12,0.01,-2.3,-2.18,60.83782715,7.12400504
352.79,0.45,-0.02,-2.12,-2.35,60.83787025,7.12397917
352.795,0.55,-0.03,-2.4,-2.35,60.83791329,7.12395266
352.8,0.46,-0.01,-2.0,-2.44,60.83795968,7.12392435
352.805,0.6,0.07,-2.71,-4.21,60.83799941,7.1239008
352.81,0.46,0.0,-3.15,-4.4,60.83804253,7.12387502
352.815,0.84,-0.06,-3.49,-4.44,60.83808543,7.12384864
352.82,0.21,0.06,-2.84,-2.25,60.8381284,7.12382277
352.825,0.22,0.01,-2.84,-2.5,60.8381717,7.1237974
352.83,0.44,0.0,-3.12,-2.42,60.83821457,7.12377154
352.835,0.5,0.06,-2.39,-2.32,60.83825765,7.12374523
352.84,0.56,-0.01,-2.36,-2.43,60.83830109,7.12372021
352.845,0.53,0.04,-2.24,-2.54,60.83834937,7.12369081
352.85,0.06,0.55,-3.48,-3.08,60.83841234,7.12365366
352.855,0.22,0.47,-3.81,-3.59,60.83843008,7.12364292
352.86,0.09,0.23,-2.04,-3.61,60.83847297,7.12361724
352.865,-0.12,0.2,-1.09,-3.23,60.83851604,7.123592
352.87,0.1,0.13,-1.36,-4.47,60.838559,7.12356627
352.875,0.06,-0.1,-1.46,-4.89,60.83860192,7.1235405
352.88,-0.19,-0.11,-1.8,-5.04,60.83864495,7.12351537
352.885,-0.32,0.07,-3.66,-3.37,60.83868782,7.12348971
352.89,-0.21,0.03,-3.98,-3.64,60.8387309,7.12346432
352.895,0.04,-0.02,-4.11,-2.92,60.83877398,7.12343915
352.9,0.5,0.19,-3.09,-3.46,60.83881677,7.12341264
352.905,0.33,0.24,-3.13,-3.68,60.83886004,7.12338693
352.91,-0.31,0.2,-4.7,-3.89,60.8389031,7.12336137
352.915,-0.34,-0.05,-4.92,-3.06,60.83894603,7.12333496
352.92,0.25,-0.08,-4.06,-3.16,60.8389892,7.12330912
352.925,-0.04,0.1,-3.65,-2.82,60.83903223,7.12328312
352.93,0.04,0.41,-1.47,-1.1,60.83907522,7.12325667
352.935,0.0,0.16,-1.74,-1.46,60.83911823,7.12323093
352.94,0.23,0.03,-1.72,-2.37,60.83916131,7.12320489
352.945,0.51,-0.06,-2.21,-3.11,60.83920427,7.12317835
352.95,0.84,-0.02,-2.23,-3.19,60.83924733,7.12315268
352.955,-0.72,-1.25,-1.77,-3.27,60.83929032,7.12312637
352.96,-1.38,-2.0,-1.68,-3.33,60.83933324,7.12309974
352.965,-1.39,-1.48,-1.68,-3.33,60.83937629,7.12307355
352.97,0.41,-0.18,-4.07,-1.97,60.83941928,7.123047
352.975,0.09,-0.32,-4.01,-1.97,60.83946235,7.12302034
352.98,0.61,-0.17,-3.36,-2.16,60.8395054,7.12299425
352.985,0.6,0.1,-4.98,-5.29,60.83954843,7.12296761
352.99,0.58,0.1,-6.32,-6.9,60.8395913,7.12294103
352.995,0.92,0.15,-5.75,-7.53,60.83963425,7.12291468
